contract_id,brand,model,year,power,fuel_type,current_value,color,usage,previous_claims
CTR_011940,Renault,Captur,2024.0,144 HP,Diesel,16726.27€,Gray,Mixed,2.0
CTR_011947,Mercedes,ClasseC,2011.0,95,Diesel,5404.22€,Gray,Personal,
CTR_011948,Renault,Megane,2023.0,140 HP,Diesel,11766.39€,Black,Professional,
CTR_011951,Peugeot,208,2024.0,188hp,Electric,16523.15 EUR,,Personal,0.0
CTR_011953,Volkswagen,Polo,2020.0,187 CV,Diesel,10260.53€,Red,Mixed,1.0
CTR_011955,Renault,Megane,2019.0,95hp,Hybrid,4956.37€,,Personal,3.0
CTR_011956,BMW,Serie1,2017.0,156 CV,Electric,5573.06€,,Personal,2.0
CTR_011959,Renault,Captur,2019.0,156,Electric,6209.33€,Blue,Mixed,3.0
CTR_011961,Peugeot,208,2019.0,127hp,Electric,5228,Blue,Professional,
CTR_011968,Volkswagen,Polo,2023.0,188 CV,Diesel,17498.15€,Red,Mixed,2.0
CTR_011970,Mercedes,ClasseC,2020.0,108 kW,Hybrid,17632.75€,Red,Personal,1.0
CTR_011971,Renault,Megane,2021.0,109 HP,Diesel,10188.17€,Red,Personal,0.0
CTR_011973,Renault,Captur,2022.0,93 HP,Diesel,11996.84€,,Personal,0.0
CTR_011977,Peugeot,208,,,Electric,$5881.60,White,Professional,1.0
CTR_011979,Volkswagen,Polo,2020.0,162hp,Diesel,12147.29€,Black,Personal,1.0
CTR_011982,BMW,Serie1,2021.0,125 kW,Diesel,21503.55€,Blue,Mixed,0.0
CTR_011986,Volkswagen,Tiguan,2024.0,76 kW,Hybrid,17055.81€,Black,Professional,2.0
CTR_011987,Volkswagen,Tiguan,2013.0,166,Hybrid,5951.26€,,Personal,2.0
CTR_011988,Renault,Captur,2018.0,94 kW,Gasoline,5026.15€,,Mixed,3.0
CTR_011991,Volkswagen,Tiguan,2012.0,139 HP,Hybrid,4951.03€,Gray,Personal,0.0
CTR_011992,Renault,Clio,2020.0,,Gasoline,$6610.52,,Professional,1.0
CTR_011994,BMW,Serie3,2017.0,90hp,Diesel,5757.64€,Black,Personal,3.0
CTR_011996,Volkswagen,Tiguan,2024.0,,Electric,21157.93€,Black,Mixed,0.0
CTR_011998,Renault,Captur,2011.0,128 CV,Hybrid,4946.38€,Blue,Professional,0.0
CTR_012001,Renault,Captur,2018.0,131 HP,Diesel,5820.82€,,Mixed,
CTR_012003,Renault,Captur,2018.0,,Diesel,5484.75 euros,White,Professional,
CTR_012006,Volkswagen,Polo,2019.0,176 HP,Hybrid,6523.59€,Gray,Personal,1.0
CTR_012007,Renault,Megane,2021.0,145,Gasoline,€9112.57,Blue,Personal,3.0
CTR_012010,Volkswagen,Golf,2015.0,121 kW,Gasoline,5987.35 euros,Red,Personal,1.0
CTR_012014,Renault,Captur,2019.0,,Hybrid,4927.43€,Black,Professional,1.0
CTR_012016,Renault,Megane,2013.0,133,Electric,5234.35€,Black,Personal,2.0
CTR_012018,Renault,Megane,2024.0,166 HP,Electric,12731.57€,Gray,Professional,2.0
CTR_012027,Renault,Megane,2022.0,173hp,Hybrid,10093.03€,Gray,Professional,0.0
CTR_012028,Renault,Megane,2023.0,183 HP,Electric,10021.75€,Black,Professional,3.0
CTR_012030,Peugeot,208,2020.0,,Electric,8386.30€,Gray,Personal,0.0
CTR_012037,Peugeot,208,2020.0,143 CV,Electric,$9491.97,,Personal,2.0
CTR_012043,BMW,X1,2015.0,,Gasoline,5545.83€,,Mixed,
CTR_012044,Peugeot,308,2017.0,98 HP,Diesel,5941.09€,Black,Professional,0.0
CTR_012048,Volkswagen,Golf,2018.0,195 CV,Hybrid,6356.85€,Gray,Personal,3.0
CTR_012050,Peugeot,308,,188 CV,Diesel,4415.21€,Red,Mixed,3.0
CTR_012053,Peugeot,208,2018.0,167hp,Electric,4461.11€,Red,Personal,1.0
CTR_012054,BMW,Serie3,2021.0,136 kW,Electric,24801.19 euros,White,Mixed,2.0
CTR_012055,Volkswagen,Golf,2014.0,128 HP,Gasoline,€5553.81,Black,Personal,3.0
CTR_012057,Mercedes,ClasseC,2023.0,162,Hybrid,29892.43€,Gray,Personal,1.0
CTR_012059,Peugeot,308,2013.0,100 kW,Electric,4013.26€,Red,Professional,0.0
CTR_012061,Peugeot,3008,,92 kW,Diesel,4802.76€,Red,Personal,0.0
CTR_012062,Volkswagen,Tiguan,2013.0,135 kW,Hybrid,5389.35€,White,Mixed,0.0
CTR_012063,Peugeot,3008,2012.0,107,Hybrid,5733.33€,,Mixed,0.0
CTR_012065,BMW,Serie3,2011.0,114 CV,Gasoline,4330.66€,Gray,Mixed,0.0
CTR_012066,Renault,Captur,2022.0,,Hybrid,11981,White,Professional,2.0
CTR_012068,Peugeot,308,2018.0,,Gasoline,5368.91€,Red,Professional,0.0
CTR_012071,Volkswagen,Tiguan,2020.0,144 CV,Gasoline,9010.37 euros,Red,Mixed,1.0
CTR_012073,BMW,Serie1,2018.0,192 HP,Electric,11263.27€,White,Mixed,2.0
CTR_012075,Peugeot,3008,2022.0,129 kW,Gasoline,13374.43€,Black,Professional,1.0
CTR_012077,Peugeot,308,2018.0,,Diesel,4531.61€,Blue,Mixed,3.0
CTR_012079,Volkswagen,Tiguan,2023.0,195,Gasoline,15126.79€,White,Mixed,0.0
CTR_012081,Volkswagen,Tiguan,2024.0,,Electric,23741.01€,Red,Personal,0.0
CTR_012082,Peugeot,3008,2013.0,,Diesel,$4450.35,Gray,Personal,
CTR_012084,Peugeot,308,2022.0,91 HP,Hybrid,13444.70€,Gray,Personal,
CTR_012088,Renault,Clio,2024.0,138 HP,Electric,12410.86€,Blue,Mixed,0.0
CTR_012091,Volkswagen,Polo,2020.0,102 kW,Hybrid,10142.62€,Blue,Mixed,1.0
CTR_012092,Peugeot,208,2010.0,88 kW,Electric,4616.70€,Black,Personal,3.0
CTR_012094,Renault,Clio,2023.0,92hp,Electric,10613.47€,Black,Professional,3.0
CTR_012097,Volkswagen,Tiguan,2022.0,,Hybrid,14303.06€,Blue,Mixed,3.0
CTR_012099,BMW,X1,2013.0,125hp,Electric,5078.50€,Black,Personal,
CTR_012101,Volkswagen,Golf,2021.0,144,Gasoline,10720.39€,Gray,Personal,2.0
CTR_012104,BMW,X1,2024.0,200hp,Hybrid,39328.48 euros,Blue,Personal,3.0
CTR_012105,Peugeot,3008,2015.0,194 HP,Gasoline,5600.76€,Black,Professional,2.0
CTR_012112,Peugeot,208,2019.0,114,Hybrid,6713.96€,White,Mixed,3.0
CTR_012113,Renault,Captur,2012.0,76 kW,Hybrid,5372.90€,,Personal,1.0
CTR_012119,Peugeot,308,2023.0,,Gasoline,12963.79 euros,Black,Professional,2.0
CTR_012134,Volkswagen,Tiguan,2013.0,93 HP,Gasoline,5667.45 euros,Red,Professional,3.0
CTR_012137,Renault,Megane,2012.0,109 HP,Gasoline,5703.70€,Red,Mixed,2.0
CTR_012139,BMW,Serie3,,127 CV,Diesel,31996.40 EUR,,Mixed,1.0
CTR_012140,Volkswagen,Tiguan,2021.0,97 HP,Diesel,12702.47€,,Mixed,0.0
CTR_012141,Volkswagen,Golf,2021.0,97 kW,Hybrid,11279.17€,Red,Personal,2.0
CTR_012143,Peugeot,3008,2024.0,185,Electric,13534.74€,Red,Professional,1.0
CTR_012144,Renault,Clio,2020.0,,Gasoline,6519,,Mixed,3.0
CTR_012146,Volkswagen,Golf,,,Hybrid,5653.89€,Red,Mixed,2.0
CTR_012147,Mercedes,GLA,2015.0,66 kW,Diesel,4501.63€,White,Personal,2.0
CTR_012149,Peugeot,208,2016.0,116 CV,Diesel,5092.63€,,Mixed,1.0
CTR_012153,Renault,Clio,2024.0,139 kW,Gasoline,$16190.00,Red,Professional,0.0
CTR_012158,Volkswagen,Tiguan,2018.0,123hp,Hybrid,6148.09€,Gray,Mixed,
CTR_012159,Renault,Megane,2020.0,144 CV,Hybrid,5908.47€,White,Mixed,2.0
CTR_012165,Renault,Captur,2018.0,100 kW,Gasoline,4951.49€,Gray,Mixed,1.0
CTR_012167,Volkswagen,Golf,2020.0,76 kW,Diesel,9537.25€,Red,Personal,2.0
CTR_012169,Volkswagen,Golf,2018.0,97hp,Hybrid,$6982.91,Red,Mixed,2.0
CTR_012173,Volkswagen,Golf,2022.0,100hp,Diesel,12383.43€,White,Mixed,2.0
CTR_012176,Volkswagen,Polo,2011.0,130,Diesel,4413.99€,Blue,Mixed,1.0
CTR_012180,Peugeot,3008,2012.0,,Diesel,$5094.67,Black,Personal,2.0
CTR_012181,Renault,Clio,2010.0,126,Electric,4155.68€,,Mixed,1.0
CTR_012184,Renault,Clio,2023.0,108 CV,Gasoline,11804.62€,Gray,Professional,3.0
CTR_012185,Volkswagen,Golf,2021.0,88 kW,Gasoline,14048.09€,Red,Mixed,1.0
CTR_012189,Peugeot,308,2020.0,102,Gasoline,6902.42€,Blue,Professional,0.0
CTR_012197,Volkswagen,Polo,2023.0,174hp,Hybrid,19391.46 EUR,,Personal,
CTR_012198,Volkswagen,Tiguan,2024.0,179,Gasoline,20232.11€,White,Mixed,
CTR_012201,Peugeot,308,2018.0,,Hybrid,4689.45€,Red,Mixed,0.0
CTR_012202,Peugeot,208,2018.0,185hp,Hybrid,4737.61€,Red,Personal,0.0
CTR_012203,Peugeot,3008,2020.0,143 kW,Gasoline,$7263.16,,Professional,1.0
CTR_012204,Mercedes,ClasseC,2024.0,113 kW,Diesel,35996.50€,Red,Personal,0.0
CTR_012207,Peugeot,308,2018.0,124 HP,Electric,5462.45€,Black,Personal,1.0
CTR_012216,Renault,Megane,2021.0,126,Electric,10260.08€,Blue,Personal,1.0
CTR_012217,Volkswagen,Tiguan,,130 kW,Hybrid,13774.84€,White,Professional,1.0
CTR_012219,Volkswagen,Polo,2023.0,173 CV,Gasoline,18224.23€,White,Mixed,1.0
CTR_012224,Renault,Megane,2021.0,108 kW,Electric,7292.46 euros,White,Professional,0.0
CTR_012226,Volkswagen,Golf,2023.0,117 CV,Hybrid,14624.94€,White,Professional,1.0
CTR_012231,Volkswagen,Golf,2019.0,179hp,Hybrid,9485.98€,White,Mixed,
CTR_012232,Volkswagen,Golf,2018.0,124 HP,Hybrid,6488.17€,Black,Personal,1.0
CTR_012234,Peugeot,208,2019.0,198 HP,Hybrid,4995.08€,Red,Professional,0.0
CTR_012235,Peugeot,308,2011.0,139 CV,Gasoline,5644.66€,White,Personal,3.0
CTR_012236,Volkswagen,Tiguan,2010.0,154,Diesel,€4205.01,White,Mixed,2.0
CTR_012240,Volkswagen,Tiguan,2019.0,,Electric,9051.21€,Blue,Professional,2.0
CTR_012243,Peugeot,3008,2022.0,195 CV,Gasoline,13285.56€,Gray,Personal,1.0
CTR_012244,Renault,Captur,2014.0,112 CV,Gasoline,4306.17€,,Personal,2.0
CTR_012245,Peugeot,308,2024.0,183hp,Gasoline,12883.40€,White,Professional,0.0
CTR_012248,Peugeot,308,2021.0,135hp,Hybrid,11238.04€,Gray,Mixed,3.0
CTR_012249,Peugeot,3008,2014.0,196 HP,Hybrid,4602.86€,White,Mixed,2.0
CTR_012250,Volkswagen,Tiguan,2019.0,143 CV,Electric,7912.50€,Blue,Mixed,2.0
CTR_012251,Volkswagen,Golf,2015.0,180,Diesel,4608.88€,Blue,Personal,3.0
CTR_012254,Peugeot,208,2018.0,,Electric,5498.67€,,Personal,3.0
CTR_012258,Renault,Clio,2022.0,107 HP,Hybrid,€9410.38,Black,Professional,3.0
CTR_012263,BMW,X1,2024.0,126 HP,Electric,34917.68 euros,Blue,Mixed,3.0
CTR_012265,Peugeot,3008,2014.0,168 CV,Gasoline,5700,Black,Mixed,0.0
CTR_012272,Peugeot,308,2023.0,158 CV,Hybrid,15537.18€,Black,Professional,3.0
CTR_012274,Peugeot,208,2016.0,91 kW,Diesel,4705.47€,Red,Professional,3.0
CTR_012277,Renault,Clio,2023.0,,Electric,10417.65€,Red,Personal,1.0
CTR_012279,Peugeot,308,2020.0,180 CV,Gasoline,8766.22€,Red,Mixed,1.0
CTR_012280,BMW,X1,2020.0,97 CV,Gasoline,€15366.26,,Professional,3.0
CTR_012284,Renault,Captur,,149,Gasoline,15564.01€,Blue,Personal,3.0
CTR_012286,BMW,X1,2021.0,171hp,Electric,$26502.66,Gray,Professional,3.0
CTR_012288,Renault,Captur,2023.0,175 HP,Diesel,12702.21 EUR,Red,Personal,3.0
CTR_012290,Volkswagen,Polo,2024.0,163 CV,Diesel,23515.92€,Gray,Mixed,2.0
CTR_012294,Renault,Clio,2014.0,122,Gasoline,4644.79€,Blue,Personal,0.0
CTR_012295,Volkswagen,Tiguan,2015.0,151 HP,Diesel,4186.66€,Black,Professional,0.0
CTR_012296,Volkswagen,Golf,2023.0,74 kW,Hybrid,20990.49€,Red,Mixed,2.0
CTR_012298,Volkswagen,Tiguan,2022.0,,Hybrid,14842.18€,White,Mixed,1.0
CTR_012299,Peugeot,208,2020.0,123 kW,Diesel,7592.18€,White,Mixed,3.0
CTR_012300,Peugeot,208,2022.0,136 kW,Hybrid,9528.26€,Red,Professional,3.0
CTR_012301,Peugeot,3008,2022.0,193,Gasoline,12510.60€,Gray,Mixed,1.0
CTR_012304,Renault,Clio,2019.0,152 HP,Diesel,6093.06€,Red,Professional,2.0
CTR_012307,Peugeot,308,2018.0,166 HP,Electric,4290.59€,,Professional,1.0
CTR_012311,Peugeot,308,2010.0,185hp,Gasoline,4467.61 euros,Red,Professional,2.0
CTR_012312,Peugeot,308,2020.0,,Hybrid,6291.21€,Blue,Professional,2.0
CTR_012316,Peugeot,208,2019.0,109,Gasoline,6935.35€,,Mixed,
CTR_012317,Volkswagen,Polo,2021.0,,Hybrid,11491.98€,Gray,Mixed,0.0
CTR_012319,Peugeot,308,2021.0,161 HP,Electric,11239.84€,Red,Personal,1.0
CTR_012324,Peugeot,308,2023.0,68 kW,Electric,$14933.35,Blue,Personal,0.0
CTR_012328,Peugeot,208,2022.0,117hp,Diesel,11059.86€,Gray,Personal,1.0
CTR_012332,Volkswagen,Polo,2019.0,112 kW,Gasoline,6425.06€,,Personal,0.0
CTR_012337,Renault,Clio,2019.0,130 HP,Gasoline,4686.69€,Blue,Mixed,3.0
CTR_012338,Peugeot,208,2022.0,103 kW,Electric,9843.60€,White,Professional,
CTR_012339,BMW,Serie1,2023.0,,Gasoline,25942.18€,Red,Mixed,1.0
CTR_012342,Peugeot,3008,2011.0,,Gasoline,4512.41€,Blue,Professional,3.0
CTR_012344,Peugeot,208,2018.0,175hp,Electric,4309.17€,,Personal,3.0
CTR_012346,BMW,Serie1,,126 kW,Gasoline,32818.43 EUR,Black,Personal,1.0
CTR_012348,Renault,Captur,2014.0,95 kW,Electric,$5053.47,White,Mixed,1.0
CTR_012350,Volkswagen,Tiguan,2011.0,186 HP,Gasoline,5436.58 euros,White,Personal,3.0
CTR_012352,Renault,Clio,2023.0,187 CV,Electric,10523.71€,Red,Mixed,0.0
CTR_012355,Peugeot,208,2020.0,111hp,Gasoline,6892.42€,Blue,Professional,0.0
CTR_012359,Volkswagen,Polo,2022.0,139 HP,Gasoline,16947.69€,Blue,Professional,0.0
CTR_012360,BMW,X1,2023.0,141hp,Hybrid,32451.83€,White,Mixed,0.0
CTR_012362,Volkswagen,Tiguan,2019.0,147 CV,Electric,6708.63€,,Professional,0.0
CTR_012366,Peugeot,208,2022.0,190 HP,Gasoline,13494.94 euros,White,Personal,3.0
CTR_012375,Renault,Clio,2020.0,161hp,Diesel,8044.50 euros,Red,Mixed,1.0
CTR_012376,Volkswagen,Golf,2019.0,133hp,Diesel,8168.47€,,Personal,1.0
CTR_012382,Renault,Clio,2021.0,148 HP,Gasoline,8396.99€,Black,Personal,2.0
CTR_012384,Volkswagen,Golf,2021.0,153 HP,Electric,10720,Black,Professional,
CTR_012386,Peugeot,208,2013.0,76 kW,Electric,4716.40€,Black,Professional,1.0
CTR_012393,Renault,Clio,2019.0,96hp,Gasoline,5203.57€,White,Professional,2.0
CTR_012395,Volkswagen,Tiguan,2020.0,,Diesel,8646.03 euros,Black,Mixed,0.0
CTR_012397,Peugeot,308,2017.0,120 CV,Gasoline,5567.52€,,Mixed,1.0
CTR_012400,Peugeot,308,2023.0,198hp,Hybrid,12752.97€,Blue,Personal,1.0
CTR_012405,Renault,Clio,2020.0,,Electric,8414.27€,Black,Professional,3.0
CTR_012407,Renault,Clio,2016.0,181hp,Gasoline,€4315.93,Blue,Mixed,0.0
CTR_012410,Peugeot,208,2010.0,177 HP,Electric,4635,Black,Professional,1.0
CTR_012412,Peugeot,3008,2020.0,,Gasoline,7110.59€,Black,Professional,2.0
CTR_012416,Renault,Captur,,170 HP,Gasoline,$6303.36,Red,Professional,
CTR_012421,Volkswagen,Golf,2013.0,105 CV,Electric,$5517.01,White,Professional,0.0
CTR_012423,Volkswagen,Tiguan,2019.0,96,Hybrid,6853.83€,White,Mixed,
CTR_012425,Volkswagen,Golf,2010.0,94 CV,Gasoline,4714.89€,,Personal,
CTR_012427,Renault,Clio,2018.0,,Gasoline,5886.37€,Black,Mixed,1.0
CTR_012430,Peugeot,3008,2011.0,155 HP,Electric,5102.97€,White,Personal,3.0
CTR_012431,Mercedes,ClasseC,2015.0,131 kW,Gasoline,€4073.47,,Mixed,3.0
CTR_012433,Volkswagen,Tiguan,2012.0,170,Diesel,4115.69 EUR,,Professional,1.0
CTR_012437,Volkswagen,Polo,2024.0,92 HP,Electric,17885.45€,White,Professional,1.0
CTR_012440,Volkswagen,Polo,2018.0,167 HP,Diesel,5871,Red,Personal,3.0
CTR_012441,Mercedes,ClasseA,2020.0,173 CV,Hybrid,18680.57€,Gray,Personal,0.0
CTR_012445,Volkswagen,Polo,2019.0,144 CV,Diesel,9120,,Mixed,2.0
CTR_012447,Peugeot,208,2019.0,168 CV,Electric,€6310.61,Blue,Professional,2.0
CTR_012448,Peugeot,3008,2021.0,176,Diesel,8834.81€,Red,Professional,3.0
CTR_012449,BMW,Serie1,2023.0,124 HP,Diesel,29493.28€,Black,Personal,1.0
CTR_012450,Peugeot,3008,2017.0,97 HP,Electric,4750.52 euros,Gray,Personal,2.0
CTR_012455,Volkswagen,Polo,2018.0,147 HP,Electric,5183.77 euros,Red,Professional,2.0
CTR_012456,Renault,Clio,2018.0,143 kW,Electric,5259,Gray,Personal,1.0
CTR_012459,Peugeot,208,2018.0,113 CV,Diesel,4403.35€,Black,Mixed,2.0
CTR_012460,Renault,Captur,2024.0,,Diesel,12835.82€,,Professional,
CTR_012461,Volkswagen,Polo,2020.0,133hp,Electric,8674.58€,,Professional,1.0
CTR_012462,Peugeot,308,2021.0,135 kW,Electric,9123.98€,White,Professional,1.0
CTR_012464,Peugeot,208,2024.0,,Electric,12386,White,Professional,2.0
CTR_012467,Volkswagen,Polo,,,Electric,12268.87€,White,Professional,2.0
CTR_012469,Peugeot,308,2019.0,119,Gasoline,6350.35 EUR,White,Mixed,0.0
CTR_012470,Renault,Megane,2012.0,134hp,Gasoline,4324.91€,Gray,Mixed,0.0
CTR_012471,Volkswagen,Tiguan,2020.0,192 CV,Diesel,8466.42€,Black,Professional,2.0
CTR_012472,Renault,Captur,2011.0,116hp,Diesel,4136,Gray,Mixed,0.0
CTR_012476,Peugeot,308,2021.0,75 kW,Hybrid,8444.97€,Blue,Personal,2.0
CTR_012483,Volkswagen,Tiguan,2018.0,191,Hybrid,6094.77€,Red,Professional,2.0
CTR_012487,Volkswagen,Golf,2016.0,134 kW,Hybrid,€4023.72,Gray,Mixed,1.0
CTR_012488,Peugeot,308,2021.0,139,Gasoline,10469.84€,Black,Personal,3.0
CTR_012491,Renault,Captur,2024.0,,Gasoline,14543.53€,Black,Mixed,3.0
CTR_012492,Renault,Captur,2018.0,104hp,Electric,5027.82€,Blue,Mixed,1.0
CTR_012494,Volkswagen,Golf,2019.0,97 kW,Electric,€9309.71,Blue,Personal,3.0
CTR_012496,Volkswagen,Golf,2020.0,168 HP,Hybrid,€11771.09,White,Mixed,0.0
CTR_012497,Renault,Megane,2017.0,132hp,Diesel,$5321.30,White,Mixed,0.0
CTR_012502,Volkswagen,Tiguan,2019.0,123 HP,Electric,6421.44€,,Mixed,0.0
CTR_012504,Peugeot,208,2021.0,133 CV,Diesel,10408.61€,Black,Professional,3.0
CTR_012505,Volkswagen,Polo,2021.0,127 CV,Gasoline,10484.36€,Gray,Personal,1.0
CTR_012507,Renault,Clio,2023.0,159 CV,Diesel,11226.25€,Red,Personal,2.0
CTR_012508,Volkswagen,Tiguan,2024.0,113,Hybrid,19944.28€,Gray,Professional,2.0
CTR_012509,Renault,Megane,2021.0,156,Diesel,7524.04€,,Personal,1.0
CTR_012511,Volkswagen,Golf,2022.0,188hp,Gasoline,€16289.97,Blue,Mixed,2.0
CTR_012513,Renault,Clio,2012.0,,Diesel,4642.74€,Blue,Mixed,0.0
CTR_012515,Peugeot,308,2022.0,,Gasoline,10769.17€,Red,Mixed,
CTR_012519,Peugeot,3008,2024.0,123hp,Hybrid,15889.95€,Red,Personal,2.0
CTR_012520,Renault,Megane,2019.0,115,Electric,5372.06€,Black,Mixed,1.0
CTR_012521,Renault,Clio,2018.0,96hp,Diesel,4449.14€,Blue,Personal,3.0
CTR_012523,Peugeot,3008,2017.0,153 CV,Hybrid,4353.52€,Gray,Professional,0.0
CTR_012525,Peugeot,208,2021.0,110 kW,Electric,10460.32€,Gray,Mixed,0.0
CTR_012532,Renault,Clio,2020.0,118 kW,Hybrid,€8009.70,Black,Personal,1.0
CTR_012533,Volkswagen,Polo,2024.0,161 CV,Hybrid,17565.60€,Gray,Professional,3.0
CTR_012537,Volkswagen,Golf,2018.0,141hp,Hybrid,5194.57€,Gray,Professional,3.0
CTR_012541,Renault,Megane,,119 CV,Diesel,14570.16€,Blue,Professional,2.0
CTR_012543,Volkswagen,Tiguan,2022.0,152 CV,Electric,18144.11€,White,Mixed,3.0
CTR_012544,Renault,Clio,2020.0,154,Hybrid,7528.42€,Red,Professional,2.0
CTR_012545,Mercedes,ClasseC,2017.0,104 CV,Electric,7057.78€,Gray,Personal,
CTR_012546,Volkswagen,Polo,2011.0,127hp,Electric,5496,Black,Mixed,0.0
CTR_012559,Volkswagen,Golf,2021.0,112,Hybrid,12265.27€,White,Mixed,1.0
CTR_012567,Renault,Captur,2023.0,113 kW,Electric,10094.66€,Red,Professional,2.0
CTR_012568,Peugeot,208,2023.0,181,Gasoline,14470.92€,Red,Professional,0.0
CTR_012570,Renault,Captur,2015.0,69 kW,Electric,4271,,Personal,3.0
CTR_012572,Peugeot,308,2018.0,188 CV,Electric,4581.00€,Red,Professional,1.0
CTR_012578,Peugeot,208,2017.0,140 CV,Hybrid,4631.09€,Gray,Professional,2.0
CTR_012580,Renault,Clio,2018.0,,Hybrid,4698.18€,Black,Professional,2.0
CTR_012582,Peugeot,308,2021.0,161hp,Gasoline,9468.22€,Red,Mixed,2.0
CTR_012584,Renault,Captur,2010.0,173hp,Diesel,€5003.22,White,Mixed,2.0
CTR_012585,Mercedes,GLA,2021.0,,Diesel,25431.29€,Red,Professional,1.0
CTR_012589,Volkswagen,Golf,2014.0,,Hybrid,4325.70€,Black,Personal,3.0
CTR_012590,Mercedes,GLA,2022.0,122 CV,Hybrid,32209.44€,Black,Mixed,1.0
CTR_012599,Renault,Megane,2014.0,96 kW,Hybrid,5580.45€,Red,Mixed,1.0
CTR_012600,Volkswagen,Tiguan,2010.0,,Electric,4923.48€,White,Professional,
CTR_012602,Renault,Megane,2010.0,141 HP,Electric,$6244.30,Black,Mixed,
CTR_012603,Volkswagen,Tiguan,2022.0,173 HP,Diesel,14861,,Mixed,
CTR_012604,Peugeot,308,2019.0,160 CV,Gasoline,6163.97€,,Professional,3.0
CTR_012605,Renault,Captur,2011.0,148 HP,Hybrid,4139.10€,Blue,Professional,2.0
CTR_012613,Volkswagen,Polo,2023.0,194 CV,Hybrid,15113.79€,Red,Personal,3.0
CTR_012614,Renault,Clio,2024.0,172hp,Diesel,15497.07€,Blue,Personal,2.0
CTR_012615,Peugeot,308,2023.0,148,Electric,11875.66€,Red,Personal,2.0
CTR_012617,Renault,Clio,2023.0,196hp,Diesel,10318.13€,White,Personal,0.0
CTR_012618,Mercedes,ClasseC,2019.0,,Gasoline,16436.78€,,Personal,2.0
CTR_012619,Volkswagen,Tiguan,2021.0,143 CV,Electric,10723.29 EUR,White,Personal,0.0
CTR_012620,Volkswagen,Polo,2024.0,109hp,Hybrid,21472.59€,Black,Professional,1.0
CTR_012624,BMW,Serie3,2010.0,107 kW,Diesel,5378.35€,Blue,Professional,2.0
CTR_012628,Peugeot,208,2023.0,103 kW,Electric,12952.15€,Gray,Mixed,3.0
CTR_012629,Volkswagen,Golf,2019.0,150 CV,Gasoline,8594.45€,Red,Mixed,2.0
CTR_012630,Mercedes,GLA,2018.0,181,Electric,12541.19€,White,Mixed,3.0
CTR_012631,Renault,Megane,2022.0,169hp,Hybrid,9353.31 EUR,Black,Mixed,1.0
CTR_012637,Renault,Clio,2022.0,112 kW,Gasoline,11276.41€,Red,Mixed,3.0
CTR_012639,Peugeot,208,2017.0,128 kW,Diesel,5384.69€,Blue,Mixed,2.0
CTR_012641,Volkswagen,Tiguan,2022.0,,Hybrid,€13342.26,Gray,Mixed,1.0
CTR_012643,Renault,Captur,2017.0,,Gasoline,5453.75€,White,Professional,2.0
CTR_012644,Renault,Megane,2010.0,,Electric,5439,White,Mixed,3.0
CTR_012654,Volkswagen,Tiguan,2022.0,187,Diesel,13116.10€,Blue,Mixed,3.0
CTR_012657,BMW,Serie1,2024.0,114hp,Gasoline,$35688.39,,Personal,2.0
CTR_012658,Renault,Clio,2014.0,91,Diesel,5882.30€,Red,Personal,1.0
CTR_012659,BMW,Serie1,2022.0,101,Diesel,22036.97€,,Professional,2.0
CTR_012660,Volkswagen,Golf,2011.0,112 kW,Diesel,4457.89€,White,Mixed,
CTR_012661,Peugeot,3008,2011.0,100 kW,Electric,5157.60€,Red,Professional,0.0
CTR_012662,Peugeot,308,2024.0,114hp,Diesel,17812.20€,White,Mixed,1.0
CTR_012663,Renault,Clio,2014.0,198 CV,Diesel,4514.29€,Red,Professional,1.0
CTR_012664,Peugeot,3008,2023.0,199,Gasoline,14872.60€,Black,Mixed,2.0
CTR_012667,BMW,X1,,136 HP,Gasoline,33142,Black,Personal,1.0
CTR_012668,Renault,Captur,2022.0,138 CV,Hybrid,10012.18€,White,Mixed,2.0
CTR_012670,Renault,Clio,2016.0,159 HP,Diesel,5992.11€,,Professional,2.0
CTR_012671,Renault,Captur,2020.0,179 HP,Diesel,8203.74€,,Personal,0.0
CTR_012675,Volkswagen,Polo,2020.0,120 kW,Diesel,9353.88€,Blue,Mixed,0.0
CTR_012676,Renault,Captur,2010.0,142 kW,Electric,4371.30€,,Personal,0.0
CTR_012677,Volkswagen,Polo,2010.0,,Diesel,4168.16€,,Personal,3.0
CTR_012678,Renault,Megane,2022.0,,Electric,10566,White,Professional,1.0
CTR_012680,Mercedes,GLA,2013.0,192 CV,Gasoline,4669.02€,Black,Personal,1.0
CTR_012681,Renault,Captur,2024.0,139,Hybrid,13332.60 euros,White,Personal,1.0
CTR_012683,Peugeot,3008,2019.0,118 CV,Diesel,$6418.92,Blue,Professional,1.0
CTR_012685,Peugeot,308,2018.0,179hp,Electric,5982.09 EUR,White,Personal,1.0
CTR_012691,Peugeot,308,2022.0,199 CV,Diesel,$10046.41,,Personal,0.0
CTR_012695,BMW,X1,2024.0,136 HP,Electric,33964.90 EUR,Gray,Personal,3.0
CTR_012696,Renault,Clio,2022.0,95 kW,Gasoline,$9667.38,Blue,Personal,3.0
CTR_012698,Mercedes,ClasseA,2018.0,172,Diesel,11975.11€,,Personal,
CTR_012700,Peugeot,3008,2010.0,,Diesel,4100.86€,Gray,Personal,1.0
